Fiscal year,Profit Centre,Product Group Name,General Ledger code,General Ledger Name/Income Type,Country,Country Name,Invoice Currency,Amount Invoice Currency ,GBP Equivalent,Quantity,Region,Aa Country,Profit Center &Product,Profit Center &Income type,Invoiced/Quantity
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,SA,Saudi Arabia,GBP,"60,477",60477,4274,Middle East & North Africa,SA Saudi Arabia,C009-PRIMARY CHECKPOINT,C009-Subject Fees,14
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,SD,Sudan,GBP,"26,401",26401,2034,Sub-Saharan Africa,SD Sudan,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,SG,Singapore,GBP,308,308,22,Southeast Asia & Pacific,SG Singapore,C009-PRIMARY CHECKPOINT,C009-Subject Fees,14
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,SK,Slovakia,EUR,835,712,50,Europe,SK Slovakia,C009-PRIMARY CHECKPOINT,C009-Subject Fees,17
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,SL,Sierra Leone,GBP,273,273,21,Sub-Saharan Africa,SL Sierra Leone,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,SY,Syria,GBP,"1,333",1333,96,Middle East & North Africa,SY Syria,C009-PRIMARY CHECKPOINT,C009-Subject Fees,14
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,TH,Thailand,GBP,"13,308",13308,970,Southeast Asia & Pacific,TH Thailand,C009-PRIMARY CHECKPOINT,C009-Subject Fees,14
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,TJ,Tajikistan,GBP,405,405,29,Europe,TJ Tajikistan,C009-PRIMARY CHECKPOINT,C009-Subject Fees,14
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,TR,Turkey,GBP,"3,439",3439,246,Europe,TR Turkey,C009-PRIMARY CHECKPOINT,C009-Subject Fees,14
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,TZ,Tanzania,GBP,"9,359",9359,721,Sub-Saharan Africa,TZ Tanzania,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,UG,Uganda,GBP,"6,360",6360,490,Sub-Saharan Africa,UG Uganda,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,US,USA,USD,"18,373",14767,888,North America,US USA,C009-PRIMARY CHECKPOINT,C009-Subject Fees,21
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,UY,Uruguay,USD,"10,048",7765,508,Latin America,UY Uruguay,C009-PRIMARY CHECKPOINT,C009-Subject Fees,20
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,VN,Vietnam,GBP,0,0,0,Southeast Asia & Pacific,VN Vietnam,C009-PRIMARY CHECKPOINT,C009-Subject Fees,
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,VN,Vietnam,USD,"70,976",57001,3396,Southeast Asia & Pacific,VN Vietnam,C009-PRIMARY CHECKPOINT,C009-Subject Fees,21
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,ZA,South Africa,GBP,"14,135",14135,1089,Sub-Saharan Africa,ZA South Africa,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,ZM,Zambia,GBP,"3,336",3336,257,Sub-Saharan Africa,ZM Zambia,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C009,PRIMARY CHECKPOINT,102000,Subject Fees,ZW,Zimbabwe,GBP,"18,704",18704,1441,Sub-Saharan Africa,ZW Zimbabwe,C009-PRIMARY CHECKPOINT,C009-Subject Fees,13
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,AE,Utd.Arab Emir.,GBP,"75,093",75093,3418,Middle East & North Africa,AE Utd.Arab Emir.,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,AF,Afghanistan,GBP,172,172,9,South Asia,AF Afghanistan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,AL,Albania,GBP,"1,117",1117,58,Europe,AL Albania,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,AR,Argentina,USD,"8,638",6675,306,Latin America,AR Argentina,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,AZ,Azerbaijan,GBP,"6,356",6356,330,Europe,AZ Azerbaijan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BA,Bosnia-Herz.,GBP,"1,348",1348,70,Europe,BA Bosnia-Herz.,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BD,Bangladesh,GBP,"10,142",10142,531,South Asia,BD Bangladesh,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BE,Belgium,EUR,"2,822",2407,87,Europe,BE Belgium,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BE,Belgium,GBP,0,0,0,Europe,BE Belgium,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BG,Bulgaria,GBP,"2,138",2138,111,Europe,BG Bulgaria,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BH,Bahrain,GBP,"11,688",11688,532,Middle East & North Africa,BH Bahrain,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BJ,Benin,GBP,491,491,27,Sub-Saharan Africa,BJ Benin,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BM,Bermuda,GBP,"17,235",17235,878,North America,BM Bermuda,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BO,Bolivia,USD,"1,948",1505,69,Latin America,BO Bolivia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BR,Brazil,USD,819,633,29,Latin America,BR Brazil,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BS,Bahamas,GBP,942,942,48,Latin America,BS Bahamas,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,BW,Botswana,GBP,"7,207",7207,396,Sub-Saharan Africa,BW Botswana,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CA,Canada,GBP,648,648,33,North America,CA Canada,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CH,Switzerland,GBP,471,471,24,Europe,CH Switzerland,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CI,Cote d'Ivoire,GBP,"1,474",1474,81,Sub-Saharan Africa,CI Cote d'Ivoire,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CM,Cameroon,GBP,"1,420",1420,78,Sub-Saharan Africa,CM Cameroon,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CN,China,GBP,0,0,0,East Asia,CN China,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CN,China,USD,"52,836",41637,1261,East Asia,CN China,C010-SECONDARY CHECKPOINT,C010-Subject Fees,42
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CO,Colombia,GBP,0,0,0,Latin America,CO Colombia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CO,Colombia,USD,"70,377",55756,2493,Latin America,CO Colombia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CU,Cuba,GBP,"1,590",1590,81,Latin America,CU Cuba,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CY,Cyprus,EUR,"9,862",8412,304,Europe,CY Cyprus,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CY,Cyprus,GBP,0,0,0,Europe,CY Cyprus,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,CZ,Czech Republic,GBP,"1,387",1387,72,Europe,CZ Czech Republic,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,DE,Germany,EUR,"21,054",18010,649,Europe,DE Germany,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,DE,Germany,GBP,0,0,0,Europe,DE Germany,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,DK,Denmark,GBP,"4,770",4770,243,Europe,DK Denmark,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,DZ,Algeria,GBP,324,324,15,Middle East & North Africa,DZ Algeria,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,EC,Ecuador,USD,"2,117",1700,75,Latin America,EC Ecuador,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,EG,Egypt,GBP,"140,227",140227,6483,Middle East & North Africa,EG Egypt,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ES,Spain,EUR,"28,645",24433,883,Europe,ES Spain,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ES,Spain,GBP,0,0,0,Europe,ES Spain,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,FR,France,EUR,"6,099",5202,188,Europe,FR France,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,FR,France,GBP,0,0,0,Europe,FR France,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,GB,United Kingdom,GBP,"5,824",5824,306,Europe,GB United Kingdom,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,GE,Georgia,GBP,578,578,30,Europe,GE Georgia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,GH,Ghana,GBP,"15,397",15397,846,Sub-Saharan Africa,GH Ghana,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,GM,Gambia,GBP,"16,325",16325,897,Sub-Saharan Africa,GM Gambia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,GR,Greece,EUR,"3,698",3155,114,Europe,GR Greece,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,HK,Hong Kong,GBP,"1,231",1231,66,East Asia,HK Hong Kong,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,HU,Hungary,GBP,559,559,29,Europe,HU Hungary,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ID,Indonesia,GBP,"190,759",190759,10231,Southeast Asia & Pacific,ID Indonesia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,IN,India,GBP,"232,379",232379,12460,South Asia,IN India,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,IQ,Iraq,GBP,"6,056",6056,280,Middle East & North Africa,IQ Iraq,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,IT,Italy,EUR,"13,755",11763,424,Europe,IT Italy,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,IT,Italy,GBP,0,0,0,Europe,IT Italy,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,JO,Jordan,GBP,"34,716",34716,1605,Middle East & North Africa,JO Jordan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,JP,Japan,GBP,"1,399",1399,75,East Asia,JP Japan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,KE,Kenya,GBP,"20,966",20966,1152,Sub-Saharan Africa,KE Kenya,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,KH,Cambodia,GBP,"9,008",9008,483,Southeast Asia & Pacific,KH Cambodia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,KW,Kuwait,GBP,"4,042",4042,184,Middle East & North Africa,KW Kuwait,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,KY,Cayman Islands,GBP,"3,357",3357,171,Latin America,KY Cayman Islands,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,KZ,Kazakhstan,GBP,"2,138",2138,111,Europe,KZ Kazakhstan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,LA,Laos,GBP,"1,399",1399,75,Southeast Asia & Pacific,LA Laos,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,LB,Lebanon,GBP,"1,168",1168,54,Middle East & North Africa,LB Lebanon,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,LK,Sri Lanka,GBP,"27,791",27791,1455,South Asia,LK Sri Lanka,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,LS,Lesotho,GBP,"4,914",4914,270,Sub-Saharan Africa,LS Lesotho,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,LT,Lithuania,GBP,962,962,49,Europe,LT Lithuania,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MA,Morocco,GBP,"1,298",1298,60,Middle East & North Africa,MA Morocco,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MC,Monaco,GBP,"2,827",2827,144,Europe,MC Monaco,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ME,Montenegro,GBP,289,289,15,Europe,ME Montenegro,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MM,Burma,GBP,"8,243",8243,442,Southeast Asia & Pacific,MM Burma,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MN,Mongolia,GBP,"5,856",5856,314,East Asia,MN Mongolia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MV,Maldives,GBP,"1,315",1315,67,South Asia,MV Maldives,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MW,Malawi,GBP,"30,048",30048,1651,Sub-Saharan Africa,MW Malawi,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MX,Mexico,GBP,0,0,0,Latin America,MX Mexico,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MX,Mexico,USD,"10,671",8571,378,Latin America,MX Mexico,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MY,Malaysia,GBP,"300,470",300470,16111,Southeast Asia & Pacific,MY Malaysia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,MZ,Mozambique,GBP,"11,357",11357,624,Sub-Saharan Africa,MZ Mozambique,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,NA,Namibia,GBP,"2,402",2402,132,Sub-Saharan Africa,NA Namibia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,NG,Nigeria,GBP,"160,870",160870,8839,Sub-Saharan Africa,NG Nigeria,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,NL,Netherlands,EUR,"78,310",66803,2414,Europe,NL Netherlands,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,NL,Netherlands,GBP,0,0,0,Europe,NL Netherlands,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,NZ,New Zealand,GBP,"36,778",36778,1972,Southeast Asia & Pacific,NZ New Zealand,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,OM,Oman,GBP,"46,884",46884,2134,Middle East & North Africa,OM Oman,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PA,Panama,GBP,0,0,0,Latin America,PA Panama,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PA,Panama,USD,423,325,15,Latin America,PA Panama,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PE,Peru,USD,"16,402",12674,581,Latin America,PE Peru,C010-SECONDARY CHECKPOINT,C010-Subject Fees,28
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PG,Pap. New Guinea,GBP,"10,798",10798,579,Southeast Asia & Pacific,PG Pap. New Guinea,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PH,Philippines,GBP,"3,972",3972,213,Southeast Asia & Pacific,PH Philippines,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PK,Pakistan,GBP,"37,925",37925,2114,Pakistan,PK Pakistan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PL,Poland,GBP,"1,315",1315,67,Europe,PL Poland,C010-SECONDARY CHECKPOINT,C010-Subject Fees,20
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,PT,Portugal,EUR,"3,795",3238,117,Europe,PT Portugal,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,QA,Qatar,GBP,"12,523",12523,570,Middle East & North Africa,QA Qatar,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,RO,Romania,GBP,"6,067",6067,315,Europe,RO Romania,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,RS,Serbia,GBP,"2,311",2311,120,Europe,RS Serbia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,RU,Russian Fed.,GBP,"3,216",3216,167,Europe,RU Russian Fed.,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,RW,Rwanda,GBP,"7,153",7153,393,Sub-Saharan Africa,RW Rwanda,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,SA,Saudi Arabia,GBP,"115,013",115013,5235,Middle East & North Africa,SA Saudi Arabia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,SD,Sudan,GBP,"10,993",10993,604,Sub-Saharan Africa,SD Sudan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,SK,Slovakia,EUR,"1,038",886,32,Europe,SK Slovakia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,32
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,SN,Senegal,GBP,546,546,30,Sub-Saharan Africa,SN Senegal,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,SY,Syria,GBP,"1,817",1817,84,Middle East & North Africa,SY Syria,C010-SECONDARY CHECKPOINT,C010-Subject Fees,22
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,SZ,eSwatini,GBP,"5,624",5624,309,Sub-Saharan Africa,SZ eSwatini,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,TH,Thailand,GBP,"16,505",16505,885,Southeast Asia & Pacific,TH Thailand,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,TJ,Tajikistan,GBP,520,520,27,Europe,TJ Tajikistan,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,TR,Turkey,GBP,"8,263",8263,429,Europe,TR Turkey,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,TZ,Tanzania,GBP,"12,285",12285,675,Sub-Saharan Africa,TZ Tanzania,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,UA,Ukraine,GBP,"1,907",1907,99,Europe,UA Ukraine,C010-SECONDARY CHECKPOINT,C010-Subject Fees,19
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,UG,Uganda,GBP,"5,424",5424,298,Sub-Saharan Africa,UG Uganda,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,US,USA,GBP,0,0,0,North America,US USA,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,US,USA,USD,"112,685",90519,3423,North America,US USA,C010-SECONDARY CHECKPOINT,C010-Subject Fees,33
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,VN,Vietnam,GBP,0,0,0,Southeast Asia & Pacific,VN Vietnam,C010-SECONDARY CHECKPOINT,C010-Subject Fees,
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,VN,Vietnam,USD,"81,474",64281,1993,Southeast Asia & Pacific,VN Vietnam,C010-SECONDARY CHECKPOINT,C010-Subject Fees,41
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ZA,South Africa,GBP,"16,744",16744,920,Sub-Saharan Africa,ZA South Africa,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ZM,Zambia,GBP,"4,168",4168,229,Sub-Saharan Africa,ZM Zambia,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C010,SECONDARY CHECKPOINT,102000,Subject Fees,ZW,Zimbabwe,GBP,"24,461",24461,1344,Sub-Saharan Africa,ZW Zimbabwe,C010-SECONDARY CHECKPOINT,C010-Subject Fees,18
2017,C011,PROF DEV QUALS,102000,Subject Fees,AE,Utd.Arab Emir.,GBP,"1,996",1996,14,Middle East & North Africa,AE Utd.Arab Emir.,C011-PROF DEV QUALS,C011-Subject Fees,143
2017,C011,PROF DEV QUALS,102000,Subject Fees,AO,Angola,GBP,798,798,4,Sub-Saharan Africa,AO Angola,C011-PROF DEV QUALS,C011-Subject Fees,199
2017,C011,PROF DEV QUALS,102000,Subject Fees,AR,Argentina,GBP,0,0,0,Latin America,AR Argentina,C011-PROF DEV QUALS,C011-Subject Fees,
2017,C011,PROF DEV QUALS,102000,Subject Fees,AR,Argentina,USD,"1,478",1210,7,Latin America,AR Argentina,C011-PROF DEV QUALS,C011-Subject Fees,211
2017,C011,PROF DEV QUALS,102000,Subject Fees,BD,Bangladesh,GBP,"1,358",1358,11,South Asia,BD Bangladesh,C011-PROF DEV QUALS,C011-Subject Fees,123
2017,C011,PROF DEV QUALS,102000,Subject Fees,BH,Bahrain,GBP,199,199,3,Middle East & North Africa,BH Bahrain,C011-PROF DEV QUALS,C011-Subject Fees,67
2017,C011,PROF DEV QUALS,102000,Subject Fees,BN,Brunei Daruss.,GBP,199,199,1,Southeast Asia & Pacific,BN Brunei Daruss.,C011-PROF DEV QUALS,C011-Subject Fees,199
2017,C011,PROF DEV QUALS,102000,Subject Fees,CL,Chile,USD,633,487,3,Latin America,CL Chile,C011-PROF DEV QUALS,C011-Subject Fees,211
2017,C011,PROF DEV QUALS,102000,Subject Fees,CM,Cameroon,GBP,199,199,1,Sub-Saharan Africa,CM Cameroon,C011-PROF DEV QUALS,C011-Subject Fees,199
2017,C011,PROF DEV QUALS,102000,Subject Fees,CN,China,GBP,929,929,6,East Asia,CN China,C011-PROF DEV QUALS,C011-Subject Fees,155
2017,C011,PROF DEV QUALS,102000,Subject Fees,CN,China,USD,"10,462",8260,43,East Asia,CN China,C011-PROF DEV QUALS,C011-Subject Fees,243
2017,C011,PROF DEV QUALS,102000,Subject Fees,CU,Cuba,GBP,"1,013",1013,8,Latin America,CU Cuba,C011-PROF DEV QUALS,C011-Subject Fees,127
2017,C011,PROF DEV QUALS,102000,Subject Fees,EG,Egypt,GBP,"4,988",4988,45,Middle East & North Africa,EG Egypt,C011-PROF DEV QUALS,C011-Subject Fees,111
